,article_id,libelle,prix,cond,famille
848,40120,PATE D'AMANDE BL.33 % - 1KG,16.9,PAQUE,PRODUITS DE  PATISSERIE
849,16115,THON ENTIER HUILE 4/4,5.15,BOITE,PRODUITS DE LA MER
850,16160,SARDINE A L'HUILE 4/4,5.68,BOITE,PRODUITS DE LA MER
851,16200,THON AU NATUREL 3/1,14.09,BOITE,PRODUITS DE LA MER
852,16210,THON AU NATUREL 4/4,5.7,BOITE,PRODUITS DE LA MER
853,16211,THON AU NATUREL 1/6 - 133G,1.42,BOITE,PRODUITS DE LA MER
854,16212,THON NATUREL POCHE 600G,4.46,POCHE,PRODUITS DE LA MER
855,16410,FRUITS DE MER AU NATUREL - SEAU 4 KG,32.33,SEAU,PRODUITS DE LA MER
856,16411,FRUITS DE MER AUX LEGUMES - SEAU 4 KG,43.9,SEAU,PRODUITS DE LA MER
857,16415,COCKTAIL FRUIT DE MER NAT SEAU 1.5 KG,14.94,SEAU,PRODUITS DE LA MER
858,16432,CREVETTES 200/400 - POT 900 G,17.79,POT,PRODUITS DE LA MER
859,16500,BISQUE HOMARD 3/1 BEAUMOULIN,11.76,BOITE,PRODUITS DE LA MER
860,16501,BISQUE HOMARD LIEBIG 3/1,17.34,BOITE,PRODUITS DE LA MER
861,16511,BISQUE HOMARD LIEBIG 4/4,6.37,BOITE,PRODUITS DE LA MER
862,16550,SOUPE POISSON BEAUMOULIN 3/1,9.39,BOITE,PRODUITS DE LA MER
863,16555,SOUPE POISSON FRAICHE BLLE 1L,21.73,BOUTE,PRODUITS DE LA MER
864,16561,SOUPE DE POISSONS 4/4 BEAUMOULIN,3.81,BOITE,PRODUITS DE LA MER
865,16610,ANCHOIS FILETS A L'HUILE 4/4,11.83,BOITE,PRODUITS DE LA MER
866,16611,F/ANCHOIS A L'HUILE D'OLIVE 4/4,12.55,BOITE,PRODUITS DE LA MER
867,16612,ANCHOIS FILETS HUILE MAROC 700 G BARQUET,11.1,BARQU,PRODUITS DE LA MER
868,16640,ANCHOIS AU SEL SEAU 5/1,49.67,SEAU,PRODUITS DE LA MER
869,16650,ANCHOIS MARINE 1 KG,11.99,BARQU,PRODUITS DE LA MER
870,16680,ANCHOIADE 1 KG,14.79,POT,PRODUITS DE LA MER
871,16700,HARENG FILET HUILE  BARQ 3 KG,23.6,BARQU,PRODUITS DE LA MER
872,16749,SURIMI BATONNET 250G,2.29,BOITE,PRODUITS DE LA MER
873,16750,SURIMI ROULEAU 2 KG,13.3,BOITE,PRODUITS DE LA MER
874,16753,SURIMI MIETTE 500 G,5.64,BOITE,PRODUITS DE LA MER
875,16800,CRABE CHAIR ET PATTES  121 G,5.76,BOITE,PRODUITS DE LA MER
876,16810,CRABE CHAIR 4/4,14.6,BOITE,PRODUITS DE LA MER
877,16910,SAUMON FUME. ATLANT. LE  KG,25.88,KG,PRODUITS DE LA MER
878,16911,SAUMON FUME TR 30GX30TR,25.01,KG,PRODUITS DE LA MER
879,16915,SAUMON FUME. ATLANT. EXTRA TR LE  KG,36.96,KG,PRODUITS DE LA MER
880,16920,SAUMON FRAIS FILET S/V - LE KG,19.5,KG,PRODUITS DE LA MER
881,16950,CHUTES DE SAUMON - POCHE DE 500 G,5.33,SACHE,PRODUITS DE LA MER
882,16980,TERRINE DE SAUMON 1.6 K,10.77,POT,PRODUITS DE LA MER
883,16981,TERRINE ST JACQUES 1.6 KG,18.57,POT,PRODUITS DE LA MER
884,16982,TERRINE DE 3 POISSONS 1.6 K,11.06,POT,PRODUITS DE LA MER
885,17480,CANNELLONI ITALPASTA 250 G,1.29,ETUI,PATES ET AUTRES FECULENTS
886,11646,FRITES FRAICHES 10/10 AVIKO 2.5 KG,4.18,SAC,PATES ET AUTRES FECULENTS
887,17011,VERMICELLE DE RIZ 375G,2.4,SACHE,PATES ET AUTRES FECULENTS
888,17012,TAGLIATELLES DE RIZ 400 G - 10MM,1.98,SACHE,PATES ET AUTRES FECULENTS
889,17013,TAGLIATELLES DE RIZ 400G - 3MM,1.83,SACHE,PATES ET AUTRES FECULENTS
890,17014,TAGLIATELLES DE RIZ 375G - 1MM,1.83,SACHE,PATES ET AUTRES FECULENTS
891,17015,VERMICELLE DE RIZ 200G CHEVEUX ANGE,1.35,SACHE,PATES ET AUTRES FECULENTS
892,17016,GALETTE DE RIZ 450G - 22 CM,3.58,SACHE,PATES ET AUTRES FECULENTS
893,17100,TAGLIATELLE DALLARI - ETUI 500G,2.05,ETUI,PATES ET AUTRES FECULENTS
894,17105,TAGLIATELLE  DE CECCO - 500G,3.09,ETUI,PATES ET AUTRES FECULENTS
895,17106,PAPPARDELLE NID DECECCO ETUI 500G,3.54,ETUI,PATES ET AUTRES FECULENTS
896,17107,PACCHERI DECECCO PAQUET 500 G,3.36,ETUI,PATES ET AUTRES FECULENTS
897,17130,TAGLIATELLE OEUF 6 X 1KG BARILLA,32.99,CARTO,PATES ET AUTRES FECULENTS
898,17131,TAGLIATELLE BARILLA BTE 500 G,2.28,ETUI,PATES ET AUTRES FECULENTS
899,17220,RIZ DE CAMARGUE ETUVE 5KG,10.71,SAC,PATES ET AUTRES FECULENTS
900,17240,RIZ INDICA 5 KG VICTORIA,6.29,SAC,PATES ET AUTRES FECULENTS
901,17250,RIZ UNCLE BEN'S SAC 5 KG,19.57,SAC,PATES ET AUTRES FECULENTS
902,17251,RIZ THAI IMPORT - SAC 5KG,9.89,SAC,PATES ET AUTRES FECULENTS
903,17253,RIZ EXQUISOTTO BEN'S - SAC 2.5 KG,13.74,SAC,PATES ET AUTRES FECULENTS
904,17255,QUINOA BLOND SAC 2.5 KG VIVIEN PAILLE,16.05,SAC,PATES ET AUTRES FECULENTS
905,17256,RIZ SELECTION 3 CONTINENTS SAC 2.5KG,12.35,SAC,PATES ET AUTRES FECULENTS
906,17258,QUINOA GOURMAND 1KG,10.81,SAC,PATES ET AUTRES FECULENTS
907,17259,PETIT EPEAUTRE DE SAULT 5 KG (GRAINES),18.81,SAC,PATES ET AUTRES FECULENTS
908,17260,RIZ BASMATI VICTORIA - SAC 5KG,11.92,SAC,PATES ET AUTRES FECULENTS
909,17262,RIZ BASMATI SAC 5KG - VIVIEN PAILLE,9.01,SAC,PATES ET AUTRES FECULENTS
910,17270,RIZ ARBORIO 1 KG,2.99,PAQUE,PATES ET AUTRES FECULENTS
911,17271,RIZ CARNAROLI 1 KG,3.35,PAQUE,PATES ET AUTRES FECULENTS
912,17276,RIZ  NOIR VENERE 1KG,7.52,PAQUE,PATES ET AUTRES FECULENTS
913,17280,RIZ ROND SACHET 1 KG,1.44,PAQUE,PATES ET AUTRES FECULENTS
914,17300,COUSCOUS MOYEN FERRERO - SAC 5KG,16.99,SAC,PATES ET AUTRES FECULENTS
915,17305,COUSCOUS EXTRA MOYEN  AL BADIA-SAC 5KG,10.79,SAC,PATES ET AUTRES FECULENTS
916,17310,COUSCOUS MOYEN 500G FERRERO,1.8,SACHE,PATES ET AUTRES FECULENTS
917,17355,COUSCOUS MOYEN SAC 5KG MALIKA,7.29,SAC,PATES ET AUTRES FECULENTS
918,17380,BOULGOUR - SAC 5KG,10.85,SAC,PATES ET AUTRES FECULENTS
919,17381,BOULGOUR BIO - SAC 5KG - VIVIEN PAILLE,22.5,SAC,PATES ET AUTRES FECULENTS
920,17400,SEMOULE FINE - SAC 5KG,8.95,SAC,PATES ET AUTRES FECULENTS
921,17401,SEMOULE MOYENNE - SAC 5KG,10.15,SAC,PATES ET AUTRES FECULENTS
922,17405,SEMOULE M/F 500G,1.82,SACHE,PATES ET AUTRES FECULENTS
923,17406,SEMOULE FINE 1KG,1.2,SACHE,PATES ET AUTRES FECULENTS
924,17450,POLENTA MOYENNE 1 KG,1.12,SACHE,PATES ET AUTRES FECULENTS
925,17451,POLENTA FINE - 1 KG VIVIEN PAILLE,1.51,SACHE,PATES ET AUTRES FECULENTS
926,17455,POLENTA PRECUITE - 500G,1.0,SACHE,PATES ET AUTRES FECULENTS
927,17465,POLENTA EXPRESS TIPIAK 2.5KG,6.54,SACHE,PATES ET AUTRES FECULENTS
928,17466,POLENTA EXPRESS TIPIAK 1 KG,3.3,SACHE,PATES ET AUTRES FECULENTS
929,17480,LASAGNE BARILLA 500G,2.9,BOITE,PATES ET AUTRES FECULENTS
930,17481,LASAGNE 1/4 GASTRO 1KG PANZANI,6.19,BOITE,PATES ET AUTRES FECULENTS
931,17485,LASAGNE 1/2 GASTRO PANZANI 3KG,14.66,BOITE,PATES ET AUTRES FECULENTS
932,17490,CANNELLONI BARILLA 250 G,1.89,ETUI,PATES ET AUTRES FECULENTS
933,17500,SPAGHETTI BARILLA 500G,1.56,BOITE,PATES ET AUTRES FECULENTS
934,17520,MACCHERONI NÂ°44 BARILLA- PAQ 500G,1.55,ETUI,PATES ET AUTRES FECULENTS
935,17530,COQUILLETTE NÂ°32 BARILLA- PAQ 500G,1.56,ETUI,PATES ET AUTRES FECULENTS
936,17539,FARFALLE DECECCO 500G,2.79,ETUI,PATES ET AUTRES FECULENTS
937,17540,FARFALLE BARILLA 500G,1.67,ETUI,PATES ET AUTRES FECULENTS
938,17541,FARFALLE ORO CHEF 1KG BARILLA,3.23,SAC,PATES ET AUTRES FECULENTS
939,17550,PENNE RIGATE BARILLA 500G,1.61,ETUI,PATES ET AUTRES FECULENTS
940,17551,FUSILLI BARILLA 500G,1.48,ETUI,PATES ET AUTRES FECULENTS
941,17554,FUSILLI DECECCO 500G,2.15,ETUI,PATES ET AUTRES FECULENTS
942,17555,RIGATONI BARILLA 500G,1.92,PAQUE,PATES ET AUTRES FECULENTS
943,17556,RIGATONI NÂ° 24 DECECCO-PAQ 500G,2.15,ETUI,PATES ET AUTRES FECULENTS
944,17565,TORTIS COULEUR 2KG PANZANI,5.95,SAC,PATES ET AUTRES FECULENTS
945,17570,FARFALLE BARILLA- SAC 5KG,11.45,SAC,PATES ET AUTRES FECULENTS
946,17572,FUSILLI BARILLA - SAC 5KG,11.48,SAC,PATES ET AUTRES FECULENTS
947,17573,SPAGHETTI BARILLA - SAC 5 KG,11.5,SAC,PATES ET AUTRES FECULENTS
948,17574,PENNE RIGATE BARILLA - SAC 5KG,11.65,SAC,PATES ET AUTRES FECULENTS
949,17577,BAVETTE (LINGUINE) BARILLA - SAC 5KG,10.49,SAC,PATES ET AUTRES FECULENTS
950,17580,PENNE RIGATE DECECCO 500G,2.15,PAQUE,PATES ET AUTRES FECULENTS
951,17582,SPAGHETTI NÂ°12 DECECCO 500 G,2.7,PAQUE,PATES ET AUTRES FECULENTS
952,17583,PENNE RIGATE DECECCO - SAC 3KG,10.72,SAC,PATES ET AUTRES FECULENTS
953,17584,LINGUINE DECECCO-SAC 3KG,10.67,SAC,PATES ET AUTRES FECULENTS
954,17586,FARFALLE DECECCO-SAC 3KG,10.24,SAC,PATES ET AUTRES FECULENTS
955,17591,CANNELLONI DECECCO 250G,3.41,SAC,PATES ET AUTRES FECULENTS
956,17593,NOUILLES CHINOISES OEUFS 454G,2.56,ETUI,PATES ET AUTRES FECULENTS
957,17594,NOUILLES CHINOISES SUZI WAN - 250G,2.83,SACHE,PATES ET AUTRES FECULENTS
958,17595,NOUILLES CHINOISES OEUFS 454G LARGE,2.61,ETUI,PATES ET AUTRES FECULENTS
959,17602,PUREE PDT FLOCON LAIT SAC 5 KG,19.32,SAC,PATES ET AUTRES FECULENTS
960,17640,PUREE GRANULEE LAIT 800 G X 2 MOUSLINE,11.39,BOITE,PATES ET AUTRES FECULENTS
961,17700,EBLY SAC 5 KG,26.38,SAC,PATES ET AUTRES FECULENTS
962,17805,COQUILLETTES PANZANI - 5 KG,9.62,SAC,PATES ET AUTRES FECULENTS
963,17821,LASAGNE NÂ°173 RUMMO 500G,2.42,ETUI,PATES ET AUTRES FECULENTS
964,17822,TAGLIATELLE  NÂ° 36  RUMMO - CT 12X 250G,1.32,ETUI,PATES ET AUTRES FECULENTS
965,17824,PENNE RIGATE NÂ° 66 RUMMO - SAC 3KG,7.28,SAC,PATES ET AUTRES FECULENTS
966,17830,LINGUINE RUMMO -  SAC 1KG,2.66,SACHE,PATES ET AUTRES FECULENTS
967,17832,PENNE RIGATE RUMMO - SAC 500G,1.55,SACHE,PATES ET AUTRES FECULENTS
968,17835,PENNE RIGATE RUMMO - SAC 1KG,2.51,SACHE,PATES ET AUTRES FECULENTS
969,17836,SPAGHETTI RUMMO - SAC 1KG,2.4,SACHE,PATES ET AUTRES FECULENTS
970,17853,MEZZE RIGATONI DE CECCO - SAC 3 KG,11.56,SAC,PATES ET AUTRES FECULENTS
971,17900,FEUILLES DE BRICK X 10,1.12,SACHE,PATES ET AUTRES FECULENTS
972,17905,PATE A FILO 500G,3.75,SACHE,PATES ET AUTRES FECULENTS
973,17940,PATE BRISEE A DEROULER,0.79,SACHE,PATES ET AUTRES FECULENTS
974,17941,PATE FEUILLETEE A DEROULER 230 G,0.76,SACHE,PATES ET AUTRES FECULENTS
975,17954,GNOCCHI PDT FRAIS - LE KG,6.19,KG,PATES ET AUTRES FECULENTS
976,17955,GNOCCHI Ã LA TRUFFE 1 KG X 5 - CARTON,54.5,CARTO,PATES ET AUTRES FECULENTS
977,17960,RAVIOLI BOEUF 1KG,3.93,SACHE,PATES ET AUTRES FECULENTS
978,17961,RAVIOLI LOUP DE MER 1 KG,14.9,BARQU,PATES ET AUTRES FECULENTS
979,17962,RAVIOLINI ARTICHAUTS SANREMO 1KG,17.0,BARQU,PATES ET AUTRES FECULENTS
980,17972,TAGLIATELLE FRAICHE 1KG,3.19,SACHE,PATES ET AUTRES FECULENTS
981,17973,PANISSE BARQ (ENV 1.8KG) - LE KG,6.05,KG,PATES ET AUTRES FECULENTS
982,17974,DEMI LUNE A LA RICOTTE - KG,12.61,KG,PATES ET AUTRES FECULENTS
983,17975,RAVIOLI AUX EPINARDS GD - LE KG,12.57,KG,PATES ET AUTRES FECULENTS
984,17976,TAGLIONI NATURE AUX OEUFS CIPRIANI X 12,63.0,CARTO,PATES ET AUTRES FECULENTS
985,17977,TROFIETTE CHATAIGNE 1 KG X 5,29.5,CARTO,PATES ET AUTRES FECULENTS
986,17986,GNOCCHI FRAIS S/V SACHET 500G,2.38,SACHE,PATES ET AUTRES FECULENTS
987,18020,FARINE T 55  10 X 1KG,0.8,UNI,FARINE
988,18021,FARINE T55 SABAROT 5KG,3.76,SAC,FARINE
989,18030,FARINE MIX TEMPURA 500 G,7.1,SACHE,FARINE
990,18031,FARINE MIX TEMPURA 150G,1.95,SACHE,FARINE
991,18032,TEMPURA 5 KG,24.34,SACHE,FARINE
992,18040,FARINE T45 JULIETTE 10 X 1 KG,0.75,UNI,FARINE
993,18051,FARINE ITALIENNE T00/T45 SAC 5KG DALLARI,4.76,SAC,FARINE
994,18053,FARINE STACCAPIZZA 10X1KG,1.77,UNI,FARINE
995,18055,FARINE ITALIENNE PZ3 - SAC 5KG,4.65,SAC,FARINE
996,18060,FARINE FLUIDE 10 X 1KG  FRANCINE,1.35,UNI,FARINE
997,18090,FARINE BLE NOIR SARRASIN - 1 KG,3.14,SACHE,FARINE
998,18200,SAUCE BECHAMEL (BLANCHE) 2.5 KG COMPLET,16.21,SACHE,FARINE
999,18201,SAUCE BECHAMEL KNORR 1 L BRIQUE,6.99,BRICK,FARINE
1000,18310,FARINE DE POIS CHICHES 1KG VIA ANTICA,2.38,SACHE,FARINE
1001,18320,FARINE DE POIS CHICHES 500G,1.3,SACHE,FARINE
1002,19011,SUCRE BV COLIS 6 X 1KG SOL,9.34,FARDE,SUCRE
1003,19020,SUCRE SEMOULE SAC 20 KG ST LOUIS,17.33,SAC,SUCRE
1004,19022,SUCRE CRISTALLISE SAC 20 KG ST LOUIS,18.19,SAC,SUCRE
1005,19023,SUCRE - POUDRE ETUI BV COLIS 8 X 1KG,8.21,FARDE,SUCRE
1006,19050,SUCRE CRISTAL SAC 5 KG,5.58,SAC,SUCRE
1007,19051,SUCRE CRISTAL - 1 KG,1.87,SAC,SUCRE
1008,19100,SUCRE MORCEAUX COLIS 5 X 1 KG,6.17,FARDE,SUCRE
1009,19101,SUCRE SEMOULE 1KG - LE BON SUCRE,1.18,PAQUE,SUCRE
1010,19130,SUCRE ENVELOPPE X 2 - COLIS 5 KG,14.03,COLIS,SUCRE
1011,19151,SUCRE BUCHETTES  5 G - 2.5 KG ST LOUIS,4.8,BOITE,SUCRE
1012,19152,SUCRE BUCHETTES ROUX 4G - 5 KG,14.29,CARTO,SUCRE
1013,19153,SUCRE BUCHETTES  5G - 5 KG GIRAUDON,8.31,BOITE,SUCRE
1014,19200,SUCRE VANILLINE - 1 KG,6.85,BOITE,SUCRE
1015,19210,SUCRE VANILLINE- SACHET X 10,1.54,LOT,SUCRE
1016,19300,SUCRE GLACE - 1 KG,3.15,SACHE,SUCRE
1017,19301,SUCRE GLACE SAUPOUDREUSE 500G,2.33,BOITE,SUCRE
1018,19303,SUCRE GLACE 10 KG SAINT LOUIS,13.03,SAC,SUCRE
1019,19304,SUCRE GLACE 5 KG - G. GIRAUDON & FILS,6.33,SAC,SUCRE
1020,19400,SUCRE PERRUCHE AMBRE ROUX 750G,3.5,BOITE,SUCRE
1021,19410,SUCRE PERRUCHE BLANC 750G,3.5,BOITE,SUCRE
1022,19420,SUCRE VERGEOISE BRUNE 500G,2.82,BOITE,SUCRE
1023,19450,SUCRE CASSONADE BV 1 KG,2.69,BOITE,SUCRE
1024,19500,CANDEREL COMPRIMES  X 250,9.58,BOITE,SUCRE
1025,19510,CANDEREL POUDRE STICK 0.5 G X 250,9.22,BOITE,SUCRE
1026,19710,SIROP D'ERABLE 1L- MAPLE JOE,22.61,BOUTE,SUCRE
1027,19711,SIROP GOUT ERABLE 1L - ROUTIN 1883,6.25,BOUTE,SUCRE
1028,19712,SIROP AGAVE 500G BIO,13.39,BOUTE,SUCRE
1029,20101,MARS 51 G X 32 - COEUR FONDANT,16.69,BOITE,CONFISERIE
1030,20105,BONBON ACCUEIL ACIDULE  1.4KG,11.28,BOITE,CONFISERIE
1031,20106,BONBON ACCUEIL MENTHE 1.4KG,10.53,BOITE,CONFISERIE
1032,20110,BOUNTY LAIT 57 G X 24,14.4,BOITE,CONFISERIE
1033,20115,KINDER BUENO 43G  X 30,21.0,BOITE,CONFISERIE
1034,20130,TWIX 50G X 32,17.0,BOITE,CONFISERIE
1035,20131,M&M'S CACAHUETES 45 G X 36,20.92,BOITE,CONFISERIE
1036,20132,TOBLERONE 50 G X 24,23.85,CARTO,CONFISERIE
1037,20134,HOLLYWOOD CHEWING GUM DRAGEES X20,14.72,BOITE,CONFISERIE
1038,20140,SNICKERS 50G X 32,18.95,BOITE,CONFISERIE
1039,20150,KIT KAT 41.5 G X 36,21.89,BOITE,CONFISERIE
1040,20171,LION 42G X 24,13.12,BOITE,CONFISERIE
1041,20200,HARIBO HAPPY COLA X 210,9.21,BOITE,CONFISERIE
1042,20201,HARIBO CROCODILE X 210,9.21,BOITE,CONFISERIE
1043,20202,HARIBO TAGADA MAXI X 210,9.9,BOITE,CONFISERIE
1044,20203,MINIATURES MIX CELEBRATIONS - 3KG,36.99,BOITE,CONFISERIE
1045,20250,CHUPA CHUPS ASS. TUBO X150,26.12,BOITE,CONFISERIE
1046,20362,HARIBO BAMS 30G X30,12.91,BOITE,CONFISERIE
1047,20365,DRAGIBUS SACHET 40G X 30,14.95,BOITE,CONFISERIE
1048,20366,HAPPY COLA SACHET 120G X 30,26.5,BOITE,CONFISERIE
1049,20367,LANGUES ACIDES X 105,10.11,BOITE,CONFISERIE
1050,20368,TAGADA FRAISE SACHET 30G X30,15.95,BOITE,CONFISERIE
1051,20371,HAPPY COLA SACHET 40G X 30,14.95,BOITE,CONFISERIE
1052,20376,TACHE LANGUE X150,12.58,BOITE,CONFISERIE
1053,20377,BOULE MAGIQUE X 100,13.77,BOITE,CONFISERIE
1054,20379,MAMOUTH TETINE TUBO X 80,28.31,BOITE,CONFISERIE
1055,21010,LEVURE BOULANGER 500 G,1.66,BOITE,LEVURES
1056,21030,LEVURE BOUL. 42 G X 12,2.77,BOITE,LEVURES
1057,21110,LEVURE CHIMIQUE - BAKING POWDER 1KG,8.2,BOITE,LEVURES
1058,21200,LEVURE CHIMIQUE - SACHET X10,1.37,LOT,LEVURES
1059,22200,LAMELLES POULET ROTI - SAC 2.5 KG,21.99,SAC,VIANDE
1060,22210,FILET ENTIER DE POULET ROTI 2.5 KG,18.9,SAC,VIANDE
1061,22220,FILET DE POULET JAUNE CRU - LE KG,9.86,KG,VIANDE
1062,22250,TARTARE COUTEAU CHAROL.180GX2,6.88,BARQU,VIANDE
1063,22252,TARTARE 5 % 180 G X 8,17.35,CARTO,VIANDE
1064,22253,FILET MIGNON PORC (KG),11.52,KG,VIANDE
1065,22254,NOIX PATISSIERE DE VEAU - KG,18.99,KG,VIANDE
1066,22255,COEUR RUMSTEACK PAD SV,12.26,KG,VIANDE
1067,22256,ENTRECOTE SP SV,14.45,KG,VIANDE
1068,22257,FAUX FILET SP SV 5 KG,9.0,KG,VIANDE
1069,22258,FILET BOEUF SP SV 3 KG,22.99,KG,VIANDE
1070,22260,PALERON SP SV,6.5,KG,VIANDE
1071,22261,POIRE BOEUF PAD SV,8.5,KG,VIANDE
1072,22262,ENTRECOTE SIMMENTAL KG,21.32,KG,VIANDE
1073,22263,ROTI ECHINE PORC S/OS,6.1,KG,VIANDE
1074,22264,ONGLET BOEUF PAD SV,7.5,KG,VIANDE
1075,22266,PAVE RUMSTEACK BVF TR 180X7,24.99,BARQU,VIANDE
1076,23115,BISCOTTES 2 T X 208 PASQUIER,14.12,BOITE,BISCOTTES ET DERIVES BISCUITS
1077,23200,CROUTONS NATURE SACHET 500 G,1.99,SACHE,BISCOTTES ET DERIVES BISCUITS
1078,23201,CROUTONS AIL SACHET 500 G,2.17,SACHE,BISCOTTES ET DERIVES BISCUITS
1079,23202,CROUTONS TRAITEUR RONDS 300 G,2.99,SACHE,BISCOTTES ET DERIVES BISCUITS
1080,23210,CHAPELURE BLANCHE SAC 1 KG,2.12,SAC,BISCOTTES ET DERIVES BISCUITS
1081,23211,CHAPELURE BRUNE SAC 1 KG,1.69,SAC,BISCOTTES ET DERIVES BISCUITS
1082,23212,CHAPELURE PANKO SAC 1 KG,9.44,SAC,BISCOTTES ET DERIVES BISCUITS
1083,23213,CHAPELURE PANKO SAC 200GR,2.51,SAC,BISCOTTES ET DERIVES BISCUITS
1084,23301,PAIN DE MIE NAT 10X10 24 TR 500G HARRY'S,1.96,SACHE,BISCOTTES ET DERIVES BISCUITS
1085,23302,PAIN DE MIE NAT 14 TR 550G HARRY'S,1.96,SACHE,BISCOTTES ET DERIVES BISCUITS
1086,23303,PAIN DE MIE COMPLET 14 TR 550G HARRY'S,2.56,SACHE,BISCOTTES ET DERIVES BISCUITS
1087,23304,PAIN DE MIE NAT S/CROUTE  500G HARRY'S,2.83,SACHE,BISCOTTES ET DERIVES BISCUITS
1088,23305,BAG. VIENNOISE X 4 LA BOULANGERE,2.36,SACHE,BISCOTTES ET DERIVES BISCUITS
1089,23310,PANINI NAT 480G - CARTON 10X4,39.99,CARTO,BISCOTTES ET DERIVES BISCUITS
1090,23315,PAIN HOT DOG - CARTON 12 X 6,28.94,CARTO,BISCOTTES ET DERIVES BISCUITS
1091,23320,BRIOCHE TRANCHEE HARRY'S 18TR - 500G,3.6,SACHE,BISCOTTES ET DERIVES BISCUITS
1092,23321,BRIOCHE TRESSEE HARRY'S - 515G,3.71,SACHE,BISCOTTES ET DERIVES BISCUITS
1093,23390,TOAST NATURE 280G,1.91,SACHE,BISCOTTES ET DERIVES BISCUITS
1094,23391,TOAST ROND SEIGLE 300G,2.12,SACHE,BISCOTTES ET DERIVES BISCUITS
1095,23400,PAIN BRUSCHETTA 400 G ROBERTO,1.95,SACHE,BISCOTTES ET DERIVES BISCUITS
1096,23401,PAIN BRUSCHELLE 400 G - HARRY'S,2.48,SACHE,BISCOTTES ET DERIVES BISCUITS
1097,23430,MAXI BURGER SESAME X 4 JACQUET,1.96,SACHE,BISCOTTES ET DERIVES BISCUITS
1098,23435,AMERICAN BURGER GEANT X 30 HARRY'S,13.25,CARTO,BISCOTTES ET DERIVES BISCUITS
1099,23440,BURGER BRASSERIE CARRE X 4,2.29,SACHE,BISCOTTES ET DERIVES BISCUITS
1100,23500,CIGARETTES X 250 BUHLER 1.25 KG,15.15,BOITE,BISCOTTES ET DERIVES BISCUITS
1101,23501,BISCUITS CIGARETTES POPIROLL - 1KG,5.5,CARTO,BISCOTTES ET DERIVES BISCUITS
1102,23520,"BISCUITS EVENTAIL BUHLER - 1,250 KG",18.89,CARTO,BISCOTTES ET DERIVES BISCUITS
1103,23541,SPECULOS 6 G X 400,18.69,CARTO,BISCOTTES ET DERIVES BISCUITS
1104,23545,SPECULOS 8 PAQUETS - 2KG,13.85,CARTO,BISCOTTES ET DERIVES BISCUITS
1105,23550,SPECULOOS CONCASSE 750G,4.77,SACHE,BISCOTTES ET DERIVES BISCUITS
1106,23557,CAKE AUX FRUITS EN TRANCHES,24.85,SACHE,BISCOTTES ET DERIVES BISCUITS
1107,23558,CAKE AUX FRUITS 37.5G X 120 LE STER,23.91,CARTO,BISCOTTES ET DERIVES BISCUITS
1108,23559,P'TIT MOELLEUX CACAO/NOIS. 35GX120,18.47,CARTO,BISCOTTES ET DERIVES BISCUITS
1109,23561,P'TIT FOURRE ABRICOT 30GX130 KER CADELAC,24.39,CARTO,BISCOTTES ET DERIVES BISCUITS
1110,23562,P'TIT FOURRE FRAISE 30GX130 KER CADELAC,24.39,CARTO,BISCOTTES ET DERIVES BISCUITS
1111,23564,GALETTE R2 - 13 G X 200 ST MICHEL,25.7,CARTO,BISCOTTES ET DERIVES BISCUITS
1112,23570,BISCUIT CUILLERS RESTO  X 192 (JAUNE),19.5,CARTO,BISCOTTES ET DERIVES BISCUITS
1113,23571,BISCUIT CUILLERE BANDE 15X34,17.99,CARTO,BISCOTTES ET DERIVES BISCUITS
1114,23573,MADELEINE 25 G X 130 LE STER,10.74,CARTO,BISCOTTES ET DERIVES BISCUITS
1115,23575,BOUDOIR 1.6 KG,14.09,CARTO,BISCOTTES ET DERIVES BISCUITS
1116,23585,GAVOTTES R2 X120 - 1.25KG,22.43,BOITE,BISCOTTES ET DERIVES BISCUITS
1117,23590,PAIN D'EPICES 500G,2.24,SACHE,BISCOTTES ET DERIVES BISCUITS
1118,23591,P'TIT FOURRE CACAO 35GX120,26.94,CARTO,BISCOTTES ET DERIVES BISCUITS
1119,23600,ASSORTIMENT SALE COCKTAIL 720G BELIN,9.12,SACHE,BISCOTTES ET DERIVES BISCUITS
1120,23601,SABLE DE RETZ 2 X 200 ST MICHEL,21.74,CARTO,BISCOTTES ET DERIVES BISCUITS
1121,23605,BISCUIT APERITIF COCKTAIL MIX - 1 KG,6.83,SACHE,BISCOTTES ET DERIVES BISCUITS
1122,23651,GRESSINS SACHET 350G ROBERTO,3.87,SACHE,BISCOTTES ET DERIVES BISCUITS
1123,23652,GRESSINS 200 G ARTE IN PASTA,5.21,SACHE,BISCOTTES ET DERIVES BISCUITS
1124,23700,GENOISE RONDE NATX8,39.44,CARTO,BISCOTTES ET DERIVES BISCUITS
1125,23750,GENOISE RECT. 25X35 (X6),44.16,CARTO,BISCOTTES ET DERIVES BISCUITS
1126,23753,TARTELETTES SABLEES 11 CM X 96,30.07,CARTO,BISCOTTES ET DERIVES BISCUITS
1127,23754,CHOUX LUNCH X 120 - DUCOURTIEUX,18.81,CARTO,BISCOTTES ET DERIVES BISCUITS
1128,23755,TARTELET.MINI SALEES X 240,36.82,CARTO,BISCOTTES ET DERIVES BISCUITS
1129,23756,TARTEL.MINI SUCREES X240,38.41,CARTO,BISCOTTES ET DERIVES BISCUITS
